dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-09 18:57:02,Mercedes_Benz_C_180_Kompressor_Avantgarde,privat,Angebot,10790,limousine,2008,manuell,156,c_klasse,125000,7,benzin,mercedes_benz,nein,2016-03-09 00:00:00,0,40878,2016-03-12 05:45:27
2016-03-29 14:29:22,Mb_c_180_kombi.w_203,privat,Angebot,1900,kombi,2002,manuell,129,c_klasse,150000,0,benzin,mercedes_benz,"",2016-03-29 00:00:00,0,56218,2016-04-01 11:46:35
2016-03-22 07:53:30,Mercedes_Benz_C_180_T_Avantgarde_NAVI_Sitzh_Scheckheft_gep.,privat,Angebot,19200,kombi,2011,manuell,156,c_klasse,100000,8,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,25718,2016-04-05 18:45:16
2016-03-22 19:54:56,MB_C180_Kommpressor,privat,Angebot,4500,limousine,2003,automatik,143,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,47169,2016-03-22 19:54:56
2016-03-05 16:48:27,Mercedes_Benz_C_200_Exclusive_Autom_Navi_Klima_Spiegelpaket,privat,Angebot,31900,limousine,2014,automatik,184,c_klasse,10000,7,benzin,mercedes_benz,nein,2016-03-05 00:00:00,0,53123,2016-04-07 14:57:38
2016-03-25 14:57:34,Mercedes_Benz_C_220_CDI_Sportcoupe_Automatik_Sport_Edition,privat,Angebot,9250,coupe,2008,automatik,150,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-25 00:00:00,0,21436,2016-04-06 19:16:14
2016-03-09 07:01:31,Mercedes_Benz_C_180_T_Kompressor_Classic,privat,Angebot,6900,kombi,2006,manuell,143,c_klasse,125000,12,benzin,mercedes_benz,nein,2016-03-09 00:00:00,0,98554,2016-03-09 17:16:26
2016-03-27 15:58:16,Mercedes_c200_kompressor,privat,Angebot,3399,limousine,2004,automatik,163,c_klasse,125000,3,benzin,mercedes_benz,ja,2016-03-27 00:00:00,0,24558,2016-04-05 11:47:44
2016-03-08 07:55:18,Mercedes_C_180_Kombi_fast_2_Jahre_TÜV,privat,Angebot,2950,kombi,2001,manuell,129,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,41812,2016-04-06 06:46:52
2016-03-22 00:38:40,C_220_cdi__T_Model_204_K_Kombilimousine,privat,Angebot,15400,kombi,2010,automatik,170,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,21337,2016-04-05 13:18:51
2016-03-12 10:49:00,Mercedes_Benz_Gasanlage__Vollausstattung_4Matic_Avantgarde,privat,Angebot,7300,kombi,2005,automatik,231,c_klasse,150000,10,lpg,mercedes_benz,nein,2016-03-12 00:00:00,0,34127,2016-04-06 02:46:08
2016-03-09 17:53:59,Mercedes_Benz_C200_Kompressor_W203_Avantgarde,privat,Angebot,1700,limousine,2000,manuell,163,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-09 00:00:00,0,97078,2016-03-11 14:15:43
2016-03-29 19:52:53,Mercedes_Benz_C_200,privat,Angebot,1200,limousine,1994,manuell,136,c_klasse,100000,3,benzin,mercedes_benz,nein,2016-03-29 00:00:00,0,66606,2016-03-31 13:44:31
2016-03-06 13:46:58,Mercedes_Benz_C_200_Kompressor,privat,Angebot,3799,limousine,2000,manuell,163,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-06 00:00:00,0,45468,2016-03-26 17:17:04
2016-04-02 14:50:57,C_43_AMG_/_Top_Zustand,privat,Angebot,19500,limousine,2000,automatik,306,c_klasse,70000,12,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,83278,2016-04-06 13:17:41
2016-04-05 03:02:51,Mercedes_Benz_C_200_T_CDI_DPF__BlueEFFICIENCY__7G_TRONIC_ECO,privat,Angebot,12900,kombi,2012,automatik,136,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-04-05 00:00:00,0,77948,2016-04-07 11:16:22
2016-03-26 14:44:10,Mercedes_Benz_C55_AMG_Special_Edition,privat,Angebot,15500,limousine,2004,automatik,367,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-26 00:00:00,0,73312,2016-04-02 04:17:22
2016-03-11 18:50:42,Mercedes_Benz_C_200_Kompressor,privat,Angebot,2499,limousine,2000,automatik,163,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-11 00:00:00,0,61169,2016-03-11 19:46:01
2016-03-21 23:40:34,Mercedes_C220_Elegance_Limousine,privat,Angebot,2300,limousine,1994,automatik,150,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,70329,2016-04-07 04:17:28
2016-03-24 19:53:53,Mercedes_Benz_C_180_Kompressor_Automatik_Classic,privat,Angebot,5500,limousine,2007,automatik,143,c_klasse,125000,4,benzin,mercedes_benz,ja,2016-03-24 00:00:00,0,26441,2016-03-29 06:45:36
2016-04-02 03:57:38,Mercedes_w204_200_kompressor,privat,Angebot,9500,limousine,2007,manuell,184,c_klasse,20000,7,benzin,mercedes_benz,"",2016-04-02 00:00:00,0,45889,2016-04-02 08:38:54
2016-03-23 01:48:59,Mercedes_Benz_C220_BT__7G_Tronic_AMG__Modelljahr_2015__AIRMATIC,privat,Angebot,47900,limousine,2014,automatik,0,c_klasse,20000,2,diesel,mercedes_benz,"",2015-06-11 00:00:00,0,46145,2016-04-06 09:47:02
2016-03-23 21:38:20,Mercedes_Benz_C270_Avandgrade___Tausch_moeglich__,privat,Angebot,4500,limousine,2003,automatik,170,c_klasse,150000,7,diesel,mercedes_benz,"",2016-03-23 00:00:00,0,30823,2016-03-29 18:17:30
2016-03-15 12:37:41,Mercedes_Benz_C_Klasse_classic_180_bitte_nur_schreiben,privat,Angebot,3500,limousine,2001,manuell,129,c_klasse,125000,9,benzin,mercedes_benz,"",2016-03-15 00:00:00,0,44536,2016-04-06 00:16:24
2016-03-26 16:58:28,Mercedes_Benz_C_180_Classic,privat,Angebot,777,limousine,1994,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-26 00:00:00,0,22111,2016-03-28 05:46:11
2016-03-27 14:43:44,Mercedes_C_180_Top_gepflegt,privat,Angebot,3349,"",2017,automatik,129,c_klasse,150000,0,"",mercedes_benz,"",2016-03-27 00:00:00,0,26629,2016-03-27 14:43:44
2016-04-05 18:25:35,MERCEDES_C220_T_CDI_AVANTGARDE_AMG_PAKET_AUTOMATIK_LEDER_COMAND,privat,Angebot,5999,kombi,2005,automatik,150,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-04-05 00:00:00,0,61184,2016-04-05 18:25:35
2016-03-22 15:25:35,Mercedes_Benz_C_180_T_Esprit,privat,Angebot,1390,kombi,1998,automatik,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,65795,2016-04-07 04:45:16
2016-04-01 17:58:24,Mercedes_Benz_C_220_T_CDI_Elegance___TOP_Zustand,privat,Angebot,4400,kombi,2003,automatik,143,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,66497,2016-04-05 14:16:59
2016-03-24 14:57:07,Mercedes_Benz_C_220_CDI,privat,Angebot,4500,limousine,2001,automatik,143,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,20535,2016-04-07 07:17:00
2016-03-25 12:55:55,Mercedes_Benz_C_180_Sport,privat,Angebot,999,limousine,1994,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,17036,2016-04-06 14:44:50
2016-03-14 12:45:16,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_Avantgarde,privat,Angebot,12800,kombi,2008,automatik,170,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,51063,2016-03-16 02:16:09
2016-03-09 08:53:57,Mercedes_Benz_C200_T_Automatik/_Diesel,privat,Angebot,2400,kombi,2002,automatik,0,c_klasse,150000,0,diesel,mercedes_benz,"",2016-03-09 00:00:00,0,28199,2016-03-12 03:46:34
2016-03-14 12:54:05,C55_AMG_Optik_Avantgarde_C200_Kompresor,privat,Angebot,6399,limousine,2002,manuell,163,c_klasse,125000,0,"",mercedes_benz,"",2016-03-14 00:00:00,0,10179,2016-03-29 07:17:25
2016-03-21 18:53:00,Mercedes_Benz_C_180_Sportcoupe,privat,Angebot,3800,coupe,2002,automatik,129,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,16348,2016-04-06 21:16:39
2016-03-29 21:38:35,Mercedes_Benz_C_240_Elegance,privat,Angebot,2900,limousine,2000,automatik,170,c_klasse,125000,7,benzin,mercedes_benz,nein,2016-03-29 00:00:00,0,77654,2016-04-04 07:16:36
2016-03-28 22:52:16,Mercedes_C_180,privat,Angebot,1650,limousine,1996,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,"",2016-03-28 00:00:00,0,52531,2016-04-03 07:52:05
2016-03-31 00:52:16,Topp_Zustand,privat,Angebot,3500,kombi,2001,automatik,0,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,48499,2016-04-06 00:18:00
2016-03-25 18:58:09,C_220_CDI_Kombi_TÜV_Neu_top_Zustand,privat,Angebot,3999,kombi,2001,manuell,143,c_klasse,150000,0,diesel,mercedes_benz,nein,2016-03-25 00:00:00,0,31185,2016-03-27 07:17:11
2016-03-09 08:37:33,Mercedes_C_Klasse_Kombi_Elegance,privat,Angebot,3300,kombi,2001,automatik,129,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-09 00:00:00,0,82343,2016-04-05 08:17:25
2016-03-08 19:45:53,Mercedes_w202_c180_c_klasse_lpg__10/16_TÜV_!!!_AHK_!!,privat,Angebot,580,limousine,1994,manuell,122,c_klasse,150000,5,lpg,mercedes_benz,nein,2016-03-08 00:00:00,0,80333,2016-04-06 23:15:54
2016-04-02 17:42:04,mercedes_c_kalse,privat,Angebot,3600,limousine,2000,automatik,129,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,45884,2016-04-06 16:46:09
2016-03-17 15:36:24,Mercedes_Benz_C_200_T_CDI_Classic_Automatik_Panoramaschiebedac,privat,Angebot,3990,kombi,2001,automatik,116,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-17 00:00:00,0,72827,2016-03-17 16:43:19
2016-03-31 18:45:45,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_Avantgarde,privat,Angebot,13200,kombi,2008,automatik,170,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-31 00:00:00,0,13055,2016-04-06 12:44:31
2016-04-03 17:47:40,Mercedes_C250___Tuev_4_/_16,privat,Angebot,500,kombi,2000,automatik,150,c_klasse,150000,3,diesel,mercedes_benz,"",2016-04-03 00:00:00,0,16816,2016-04-03 17:47:40
2016-03-26 22:53:14,Mercedes_Benz_C_250_TD_Classic,privat,Angebot,2500,limousine,1996,automatik,150,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,35789,2016-04-07 00:17:31
2016-03-07 14:59:42,Mercedes_Benz_C_250__BlueEFFICIENCY__7G_TRONIC_AMG_Plus_Paket,privat,Angebot,20800,limousine,2012,automatik,204,c_klasse,100000,5,benzin,mercedes_benz,nein,2016-03-07 00:00:00,0,71711,2016-03-26 02:47:01
2016-03-05 14:57:10,Mercedes_C180___Service_neu___Leder___8fach_bereift,privat,Angebot,4444,coupe,2002,manuell,130,c_klasse,125000,3,benzin,mercedes_benz,nein,2016-03-05 00:00:00,0,85238,2016-03-12 16:17:59
2016-03-30 10:50:00,Mercedes_Benz_C350_AMG_Coupe__schwarzmetallic__Vollausstattung,privat,Angebot,39500,"",2012,automatik,306,c_klasse,40000,4,"",mercedes_benz,nein,2016-03-30 00:00:00,0,50674,2016-04-07 01:44:43
2016-03-19 10:52:44,Mercedes_Benz_C_200_T_CDI,privat,Angebot,4400,kombi,2006,"",0,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,44145,2016-03-22 19:17:24
2016-03-25 20:50:28,Mercedes_Benz_C_220_CDI_DPF_Avantgarde,privat,Angebot,15500,limousine,2008,manuell,170,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-25 00:00:00,0,31787,2016-04-03 02:46:20
2016-03-19 13:56:49,C250_CDI_DPF_BlueEfficiency_8_f._bereift_grosses_Navi_Avantgarde,privat,Angebot,17600,limousine,2011,manuell,204,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,36456,2016-04-06 20:18:49
2016-03-08 01:56:45,Mercedes_Benz_C_180_Classic,privat,Angebot,1350,limousine,1993,automatik,122,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,73230,2016-04-05 17:45:52
2016-03-12 20:42:03,Mercedes_Benz_C_230_Kompressor_Sport,privat,Angebot,1150,limousine,1996,manuell,193,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,46049,2016-04-05 13:45:09
2016-03-17 23:58:46,Mercedes_Benz_C_180_Classic,privat,Angebot,3999,limousine,2002,manuell,129,c_klasse,125000,2,benzin,mercedes_benz,nein,2016-03-17 00:00:00,0,64579,2016-04-05 21:18:32
2016-03-10 20:37:01,Mercedes_Benz_C_200_T_Classic,privat,Angebot,1100,kombi,1996,manuell,136,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,85748,2016-04-06 19:18:11
2016-03-15 01:01:47,Mercedes_Benz_C_220_CDI_Avantgarde,privat,Angebot,2970,limousine,2001,manuell,143,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-15 00:00:00,0,74653,2016-03-15 06:02:31
2016-03-14 23:53:55,Mercedes_C220_cdi__Avantgarde__Navi_COMAND__Xenon,privat,Angebot,12600,limousine,2007,automatik,170,c_klasse,150000,8,diesel,mercedes_benz,"",2016-03-14 00:00:00,0,33378,2016-03-30 22:44:46
2016-03-31 14:56:33,C_Klasse_kombi_c220_CDI_mit_Partikelfiltet,privat,Angebot,1800,kombi,1999,manuell,125,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-31 00:00:00,0,72336,2016-04-06 08:16:53
2016-03-22 20:56:20,Mercedes_C43_AMG_/_W202,privat,Angebot,20990,limousine,2000,automatik,306,c_klasse,70000,12,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,83278,2016-03-31 21:16:40
2016-03-10 13:57:43,Mercedes_Benz_C_63_AMG_SPEEDSHIFT_PERFORMANCE_KEYLESS_CARBON,privat,Angebot,40999,limousine,2011,automatik,487,c_klasse,100000,10,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,45327,2016-03-11 01:17:08
2016-03-18 00:58:03,Mercedes_Benz_C_220_T_CDI_Automatik_Avantgarde,privat,Angebot,5800,kombi,2007,automatik,150,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-17 00:00:00,0,24969,2016-03-18 03:55:57
2016-03-26 10:50:13,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_Classic_Kombi_170PS,privat,Angebot,8390,kombi,2008,automatik,170,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,27478,2016-03-26 10:50:13
2016-03-20 16:55:22,Meceded_Benz_C_220_CDI__Diesel__Automatik__Silbet,privat,Angebot,900,kombi,2000,automatik,125,c_klasse,150000,4,diesel,mercedes_benz,ja,2016-03-20 00:00:00,0,27243,2016-04-05 14:47:48
2016-03-26 12:57:21,Mercedes_Benz_C_180_T_Kompressor_Classic,privat,Angebot,4300,kombi,2002,manuell,143,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-26 00:00:00,0,70567,2016-03-29 15:16:02
2016-03-14 18:42:50,Verkaufe_hier_einen_Mercedes_Benz_220_CDI_Elegance,privat,Angebot,350,limousine,1998,manuell,0,c_klasse,150000,11,diesel,mercedes_benz,ja,2016-03-14 00:00:00,0,34560,2016-03-16 09:17:14
2016-03-29 14:55:49,Mercedes_Benz_C_200__BlueEFFICIENCY__7G_TRONIC_Elegance,privat,Angebot,25000,limousine,2012,automatik,184,c_klasse,30000,12,benzin,mercedes_benz,nein,2016-03-29 00:00:00,0,12107,2016-04-06 01:15:40
2016-03-19 16:38:54,Mercedes_Benz_C_240_T_Elegance,privat,Angebot,2400,kombi,1998,manuell,170,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,12209,2016-04-07 01:45:21
2016-04-04 21:55:12,Mercedes_Benz_C_200_CDI_Classic,privat,Angebot,5600,limousine,2003,automatik,116,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-04-04 00:00:00,0,10719,2016-04-07 00:45:15
2016-03-16 12:48:10,Mercedes_Benz_C_180,privat,Angebot,650,limousine,1996,automatik,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,48529,2016-03-21 13:16:04
2016-03-29 01:00:09,Mb_c_180_kombi,privat,Angebot,2200,kombi,2002,manuell,129,c_klasse,150000,0,benzin,mercedes_benz,"",2016-03-29 00:00:00,0,56218,2016-03-31 06:17:42
2016-03-14 13:38:01,C220_CDI_schwartz_avangarde,privat,Angebot,3500,limousine,2006,manuell,150,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,45133,2016-03-14 13:38:01
2016-03-12 01:57:34,Mercedes_Benz_C_200_Kompressor,privat,Angebot,3990,limousine,2000,manuell,163,c_klasse,125000,11,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,64756,2016-03-18 03:15:55
2016-03-12 17:43:48,Mercedes_Benz_C_180_Sportcoupe,privat,Angebot,4444,coupe,2002,manuell,129,c_klasse,125000,3,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,85238,2016-03-12 17:43:48
2016-03-15 13:06:37,Mercedes_Benz_C_200_CDI_DPF_BlueEFFICIENCY,privat,Angebot,9490,limousine,2010,manuell,136,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-15 00:00:00,0,35510,2016-04-03 18:46:28
2016-03-21 07:54:37,Mercedes_C_200_Kompressor,privat,Angebot,3300,limousine,2000,automatik,163,c_klasse,150000,2,benzin,mercedes_benz,"",2016-03-21 00:00:00,0,33330,2016-04-06 01:16:30
2016-03-20 21:47:03,Mercedes_Benz_C_180_T,privat,Angebot,1650,kombi,1999,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-20 00:00:00,0,42555,2016-03-20 21:47:03
2016-03-19 09:36:18,Mercedes_Benz_C30_CDI_AMG,privat,Angebot,8100,limousine,2004,automatik,231,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,68789,2016-03-19 10:45:28
2016-03-28 22:57:14,mercedes_benz_C220_diesel,privat,Angebot,1850,"",1998,manuell,125,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,50127,2016-03-29 06:45:02
2016-03-06 01:53:55,Mercedes_Benz_C_220_CDI,privat,Angebot,3999,limousine,2002,automatik,143,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-05 00:00:00,0,86757,2016-04-06 00:46:38
2016-03-26 10:36:24,C_220_CDI_Classic,privat,Angebot,2400,limousine,2005,"",0,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,31134,2016-03-26 10:36:24
2016-04-01 17:42:23,Mercedes_Benz_C_180,privat,Angebot,1990,limousine,1996,manuell,122,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,51103,2016-04-03 14:17:24
2016-03-31 19:44:24,Mercedes_Benz_C_350_CDI_DPF_7G_TRONIC_BlueEFFICIENCY_Avant...,privat,Angebot,16000,limousine,2009,automatik,231,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-31 00:00:00,0,49696,2016-04-06 13:45:36
2016-03-10 23:55:12,Mercedes_Benz_C_220_CDI___Automatik___Schiebedach,privat,Angebot,3250,limousine,2001,automatik,143,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,46045,2016-03-12 10:45:26
2016-03-27 19:49:26,Mercedes_Benz_T_C_220_CDI_DPF_CLASSIC_NAVI_PDC_TÜV,privat,Angebot,6600,kombi,2006,automatik,150,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-27 00:00:00,0,21423,2016-04-05 18:15:56
2016-03-08 10:36:17,Mercedes_Benz_C_200_Kompressor_Elegance,privat,Angebot,4200,limousine,2001,automatik,163,c_klasse,125000,1,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,83547,2016-03-12 03:17:15
2016-04-02 17:46:20,Mercedes_Benz_C.Klasse_Kompressor_Preis:_4.000_€,privat,Angebot,4000,coupe,2001,automatik,0,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,15806,2016-04-06 17:16:06
2016-03-14 20:36:21,Mercedes_Benz_C_240_Elegance,privat,Angebot,3750,limousine,2000,automatik,170,c_klasse,125000,10,benzin,mercedes_benz,nein,2016-03-14 00:00:00,0,85368,2016-03-25 11:45:55
2016-03-08 17:47:27,Mercedes_C320T,privat,Angebot,6999,kombi,2004,automatik,218,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,96486,2016-03-11 00:44:24
2016-03-31 06:03:14,Mercedes_Benz_C_280_Elegance,privat,Angebot,1300,limousine,1995,automatik,193,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-31 00:00:00,0,27749,2016-04-06 02:16:12
2016-03-09 07:36:57,C_klasse_Avantgarde_Rentnerfahrzeug,privat,Angebot,8250,kombi,2003,automatik,143,c_klasse,125000,0,"",mercedes_benz,nein,2016-03-09 00:00:00,0,71101,2016-03-15 08:48:01
2016-03-22 21:36:18,Auto_mit_Gas,privat,Angebot,850,"",2017,manuell,122,c_klasse,150000,5,lpg,mercedes_benz,ja,2016-03-22 00:00:00,0,55116,2016-04-05 13:15:48
2016-03-21 17:57:01,C_220_CDI_NAVI_BIXENON_TOP_ZUSTAND,privat,Angebot,7000,limousine,2010,automatik,170,c_klasse,100000,8,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,52538,2016-03-21 17:57:01
2016-04-03 22:56:19,Mercedes_Benz_C_350__BlueEFFICIENCY__7G_TRONIC_Avantgarde,privat,Angebot,29999,limousine,2014,automatik,306,c_klasse,50000,1,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,86444,2016-04-06 01:45:06
2016-03-11 14:56:10,Mercedes_Benz_C_220_CDI_DPF_Automatik_Classic,privat,Angebot,13499,limousine,2008,automatik,170,c_klasse,100000,1,diesel,mercedes_benz,nein,2016-03-11 00:00:00,0,96052,2016-03-30 20:45:47
2016-03-22 14:56:17,C220_CDI_schwartz_avangarde,privat,Angebot,3500,limousine,2006,manuell,150,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,35085,2016-03-22 14:56:17
2016-03-29 23:53:53,Mercedes_Benz_E_Cdi_220_Classic_Automatik_TÜV_02/2018,privat,Angebot,0,limousine,2000,automatik,143,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-29 00:00:00,0,37154,2016-04-01 00:16:34
2016-03-15 15:51:37,Mercedes_Benz_C_200_CDI,privat,Angebot,7000,limousine,2006,manuell,122,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-15 00:00:00,0,22523,2016-04-06 08:16:06
2016-04-02 18:06:35,Mercedes_Benz_C_220_Kombi,privat,Angebot,1200,kombi,2000,manuell,125,c_klasse,150000,0,diesel,mercedes_benz,nein,2016-04-02 00:00:00,0,35708,2016-04-06 10:16:34
2016-03-24 14:46:05,Mercedes_Benz_C_220_T_CDI,privat,Angebot,5500,kombi,2006,manuell,150,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,81827,2016-03-24 14:46:05
2016-03-21 18:51:36,Mercedes_C320_CDI,privat,Angebot,8950,limousine,2007,automatik,211,c_klasse,150000,7,"",mercedes_benz,"",2016-03-21 00:00:00,0,79576,2016-03-25 16:47:31
2016-03-25 09:52:28,C230T_Komressor_Sport_MIT_MOTORSCHADEN,privat,Angebot,350,kombi,1998,automatik,193,c_klasse,150000,2,benzin,mercedes_benz,ja,2016-03-25 00:00:00,0,66117,2016-03-25 09:52:28
2016-04-04 16:52:53,Mercedes_Benz_C_220_CDI,privat,Angebot,3100,limousine,2001,manuell,143,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-04-04 00:00:00,0,57223,2016-04-06 18:46:37
2016-03-26 20:47:02,Mercedes_Benz_C_200_Kompressor_Sportcoupe,privat,Angebot,3000,coupe,2001,manuell,163,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-26 00:00:00,0,10369,2016-04-06 11:17:22
2016-03-08 09:38:13,Verkaufe_Benz_180_C_Kombi_Tuev_08/2017,privat,Angebot,950,kombi,1999,manuell,0,c_klasse,150000,9,benzin,mercedes_benz,"",2016-03-08 00:00:00,0,37154,2016-03-09 07:45:52
2016-03-12 15:51:50,Mercedes_Benz_C_220_T_CDI_Elegance_DPF_Leder_Navi_Comand_PTS,privat,Angebot,6990,kombi,2005,manuell,150,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-12 00:00:00,0,50827,2016-03-30 13:46:05
2016-04-05 08:53:31,Mercedes_C_Klasse_Kindersitzbefestigung,privat,Angebot,1300,kombi,1998,manuell,125,c_klasse,150000,6,"",mercedes_benz,"",2016-04-05 00:00:00,0,14641,2016-04-07 11:44:53
2016-03-19 20:45:58,Mercedes_Benz_C_180_Kompressor_Sportcoupe,privat,Angebot,6600,coupe,2004,manuell,143,c_klasse,90000,7,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,52525,2016-03-26 01:18:25
2016-03-11 09:50:56,Verkaufe_Benz_180_C_Kombi_Tuev_08/2017,privat,Angebot,900,kombi,1999,manuell,0,c_klasse,150000,10,benzin,mercedes_benz,"",2016-03-11 00:00:00,0,37154,2016-03-11 23:18:29
2016-03-28 10:54:19,Mercedes_W202,privat,Angebot,2200,limousine,1995,manuell,75,c_klasse,150000,3,"",mercedes_benz,"",2016-03-28 00:00:00,0,26452,2016-03-28 11:42:49
2016-03-11 23:46:45,Mercedes_Benz_C_220_CDI_Avantgarde,privat,Angebot,2650,limousine,2001,manuell,143,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-11 00:00:00,0,50739,2016-03-12 02:42:28
2016-04-02 18:59:13,Mercedes_Benz_C_230_Elegance,privat,Angebot,8500,limousine,2006,automatik,204,c_klasse,90000,10,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,78661,2016-04-06 19:44:47
2016-04-02 20:45:37,Mercedes_Benz_C_200_CDI,privat,Angebot,4150,limousine,2003,manuell,116,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-04-02 00:00:00,0,89079,2016-04-06 21:15:41
2016-03-29 23:55:50,Mercedes_C180_benziner,privat,Angebot,750,"",2017,"",122,c_klasse,150000,10,benzin,mercedes_benz,"",2016-03-29 00:00:00,0,58675,2016-04-06 21:18:22
2016-03-15 17:54:08,Mercedes_Benz_C_200_Kompressor_Sportcoupe_Panoramadach_Xenon,privat,Angebot,1700,coupe,2001,manuell,163,c_klasse,150000,3,benzin,mercedes_benz,ja,2016-03-15 00:00:00,0,44369,2016-04-06 16:45:08
2016-03-22 08:55:12,Mercedes_C200_CDI_Kombi___2006__Facelift.,privat,Angebot,4350,kombi,2006,manuell,122,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,44147,2016-03-22 08:55:12
